,Food Name,Measure,Energy (kcal) per gram,Energy (kJ) per gram,Protein (g) per gram,Carbohydrate (g) per gram,Total Sugar (g) per gram,Total Dietary Fibre (g) per gram,Total Fat (g) per gram,Saturated Fat (g) per gram,Cholesterol (mg) per gram,Calcium (mg) per gram,Iron (mg) per gram,Sodium (mg) per gram,Potassium (mg) per gram,Magnesium (mg) per gram,Phosphorus (mg) per gram,Thiamin (mg) per gram,Riboflavin (mg) per gram,Niacin (NE) per gram,Folate (DFE) per gram,Vitamin A (RAE) per gram,Beta-carotene (mcg) per gram,Lycopene (mcg) per gram,Vitamin C (mg) per gram,Vitamin B12 (mcg) per gram,Total Fat ( ) per gram,Cholesterol (g) per gram,Vitamin D (mcg) per gram,Monounsaturated Fat (g) per gram,Polyunsaturated Fat (g) per gram,Vitamin E (mg) per gram,DHA (g) per gram,EPA (g) per gram,Total Daietary Fibre (g) per gram,Trans Fat (g) per gram,Caffeine (mg) per gram,Alcohol (g) per gram,Polyunsaturated Fat (mg) per gram,Category
870,Cream of tomato,250 mL,0.5916030534351145,2.469465648854962,0.022900763358778626,0.0916030534351145,0.061068702290076333,0.004961832061068702,0.019083969465648856,0.007251908396946565,0.03816793893129771,0.6603053435114504,0.007251908396946565,3.0610687022900764,1.83206106870229,0.09923664122137404,0.6106870229007634,,,,0.08396946564885496,0.2633587786259542,,,0.015267175572519083,0.0017938931297709923,,,,,,,,,,,,,,Soups
871,Chicken noodle,250 mL,0.2283464566929134,0.9566929133858267,0.007874015748031496,0.03543307086614173,0.003937007874015748,0.0011811023622047244,0.003937007874015748,0.0011811023622047244,0.03937007874015748,0.01968503937007874,0.001968503937007874,2.2874015748031495,0.12992125984251968,0.031496062992125984,0.11811023622047244,,,,0.11023622047244094,0.011811023622047244,,,0.0,0.00019685039370078743,,,,,,,,,,,,,,Soups
872,Minestrone,250 mL,0.30970149253731344,1.3022388059701493,0.018656716417910446,0.048507462686567165,,0.0029850746268656717,0.007462686567164179,0.0033582089552238806,0.011194029850746268,0.14925373134328357,0.004104477611940299,4.044776119402985,1.3432835820895523,0.029850746268656716,0.23880597014925373,,,,0.19029850746268656,0.05970149253731343,,,0.0037313432835820895,0.0,,,,,,,,,,,,,,Soups
873,Onion,250 mL,0.11153846153846154,0.46153846153846156,0.0038461538461538464,0.019230769230769232,0.007692307692307693,0.003076923076923077,0.0038461538461538464,0.0003846153846153846,0.0,0.05,0.0007692307692307692,3.45,0.26153846153846155,0.019230769230769232,0.11923076923076924,,,,0.011538461538461539,0.0,,,,0.0,,,,,,,,,,,,,,Soups
874,"Ramen noodles, chicken flavour, cooked",250 mL,0.627906976744186,2.627906976744186,0.011627906976744186,0.07751937984496124,,0.024031007751937984,0.031007751937984496,0.013565891472868217,0.0,,0.004651162790697674,3.0697674418604652,,,,,,,,0.27906976744186046,,,0.0,,,,,,,,,,,,,,,Soups
875,Tomato vegetable,250 mL,0.2196078431372549,0.9176470588235294,0.00784313725490196,0.0392156862745098,0.00784313725490196,0.00196078431372549,0.00392156862745098,0.0015686274509803923,0.0,0.03137254901960784,0.002352941176470588,4.525490196078431,0.40784313725490196,0.0784313725490196,0.12156862745098039,,,,0.0392156862745098,0.0392156862745098,,,0.023529411764705882,0.0,,,,,,,,,,,,,,Soups
876,Chicken noodle,250 mL,0.5294117647058824,2.211764705882353,0.07450980392156863,0.027450980392156862,0.00784313725490196,0.0035294117647058825,0.011764705882352941,0.002745098039215686,0.25098039215686274,0.10196078431372549,0.004313725490196079,1.3176470588235294,1.184313725490196,0.11764705882352941,0.6588235294117647,,,,0.10980392156862745,0.5333333333333333,,,0.011764705882352941,0.0008627450980392157,,,,,,,,,,,,,,Soups
877,Cream of vegetable,250 mL,0.24701195219123506,1.043824701195219,0.0199203187250996,0.027888446215139442,0.01195219123505976,0.0031872509960159364,0.00796812749003984,0.002788844621513944,0.00796812749003984,0.21115537848605578,0.002390438247011952,2.3346613545816735,1.1434262948207172,0.043824701195219126,0.3784860557768924,,,,0.043824701195219126,0.3944223107569721,,,0.01195219123505976,0.0012350597609561752,,,,,,,,,,,,,,Soups
878,French onion,250 mL,0.8,3.3411764705882354,0.0392156862745098,0.10980392156862745,0.011764705882352941,0.007450980392156863,0.023529411764705882,0.011372549019607842,0.050980392156862744,0.6235294117647059,0.0058823529411764705,3.545098039215686,0.8,0.09803921568627451,0.615686274509804,,,,0.27058823529411763,0.11764705882352941,,,0.00784313725490196,0.0022745098039215683,,,,,,,,,,,,,,Soups
879,Lentil,250 mL,0.7366412213740458,3.072519083969466,0.04580152671755725,0.10305343511450382,0.011450381679389313,0.01946564885496183,0.019083969465648856,0.0015267175572519084,0.0,0.15648854961832062,0.012595419847328244,2.49618320610687,1.3931297709923665,0.15648854961832062,0.6526717557251909,,,,0.2633587786259542,0.1717557251908397,,,0.022900763358778626,0.0,,,,,,,,,,,,,,Soups
880,Split pea with ham,250 mL,0.7116104868913857,2.9850187265917603,0.04868913857677903,0.11610486891385768,0.018726591760299626,0.014232209737827715,0.00749063670411985,0.002247191011235955,0.026217228464419477,0.14606741573033707,0.007116104868913857,1.1685393258426966,1.6367041198501873,0.18726591760299627,0.6591760299625468,,,,0.26217228464419473,0.20973782771535582,,,0.00749063670411985,0.000149812734082397,,,,,,,,,,,,,,Soups
881,Vegetable,250 mL,0.19444444444444445,0.8095238095238095,0.011904761904761904,0.031746031746031744,0.007936507936507936,0.005555555555555555,0.003968253968253968,0.0007936507936507937,0.0,0.1349206349206349,0.0027777777777777775,2.746031746031746,1.3333333333333333,0.06349206349206349,0.23015873015873015,,,,0.07936507936507936,0.36904761904761907,,,0.04365079365079365,0.0005555555555555556,,,,,,,,,,,,,,Soups
882,"Becel™, tub, calorie-reduced, canola and safflower oils (non-hydrogenated)",5 mL,3.4,14.0,,,,,0.4,0.06,0.0,0.2,0.0,9.2,0.2,,0.2,,,,,9.6,,,,,,,0.12,0.16,0.12,0.04,,,,,,,,Fats and Oils
883,"Becel™, tub, canola and safflower oils (non-hydrogenated)",5 mL,6.8,28.8,,,,,0.8,0.1,0.0,0.2,0.0,10.4,0.4,,0.2,,,,,9.6,,,,,,,0.12,0.33999999999999997,0.24,0.04,,,,,,,,Fats and Oils
884,Butter,5 mL,6.8,28.8,,,,,0.8,0.5,2.0,0.2,,5.6,0.2,,0.2,,,,,6.6,,,,,,,,0.2,0.02,0.02,,,,0.04,,,,Fats and Oils
885,"Chefmaster™, tub, unspecified vegetable oils (hydrogenated)",5 mL,6.8,28.8,,,,,0.8,0.1,0.0,0.2,0.0,10.4,0.4,,0.2,,,,,9.6,,,,,,,0.12,0.32,0.18,0.04,,,,0.1,,,,Fats and Oils
886,"Imperial™, stick, soy and canola oils (hydrogenated)",5 mL,6.8,28.2,,,,,0.8,0.1,0.0,,,6.2,0.2,,,,,,,9.6,,,,,,,0.12,0.5,0.08,0.06,,,,0.3,,,,Fats and Oils
887,"Imperial™, tub, soya oil (non-hydrogenated)",5 mL,6.8,28.8,,,,,0.8,0.18,0.0,0.2,0.0,10.4,0.4,,0.2,,,,,9.6,,,,,,,0.12,0.13999999999999999,0.36,0.04,,,,,,,,Fats and Oils
888,"Lactantia™, tub, soya oil (hydrogenated)",5 mL,6.8,28.8,,,,,0.8,0.13999999999999999,0.0,0.2,0.0,10.4,0.4,,0.2,,,,,9.6,,,,,,,0.12,0.26,0.27999999999999997,0.04,,,,0.12,,,,Fats and Oils
889,"Margarine, tub, composite",5 mL,6.8,28.8,,,,,0.8,0.12,0.0,0.2,0.0,10.4,0.4,,0.2,,,,,9.6,,,,,,,0.12,0.33999999999999997,0.26,0.04,,,,,,,,Fats and Oils
890,Spread (20% butter / 80% margarine),5 mL,6.8,28.2,,,,,0.8,0.2,0.4,0.2,,8.6,0.4,,0.2,,,,,9.4,,,,,,,,0.44000000000000006,0.08,0.08,,,,0.2,,,,Fats and Oils
891,Spread (50% butter / 50% margarine),5 mL,6.6,27.4,,,,,0.8,0.3,1.0,0.2,,8.0,0.4,,0.2,,,,,3.2,,,,,,,0.0,0.36,0.04,0.04,,,,0.13999999999999999,,,,Fats and Oils
892,Canola,15 mL,8.928571428571429,37.5,0.0,0.0,,,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.6,0.3,0.17142857142857143,,,,0.02142857142857143,,,,Fats and Oils
893,Corn,15 mL,8.714285714285714,36.42857142857143,0.0,0.0,,,1.0,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.2714285714285714,0.5357142857142857,0.14285714285714285,,,,0.0071428571428571435,,,,Fats and Oils
894,Flaxseed,15 mL,8.714285714285714,36.5,0.0,0.0,,,1.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.17857142857142858,0.7071428571428572,0.17142857142857143,,,,,,,,Fats and Oils
895,Grapeseed,15 mL,8.714285714285714,36.42857142857143,0.0,0.0,,,1.0,0.09285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.15714285714285717,0.6857142857142857,0.2857142857142857,,,,,,,,Fats and Oils
896,Olive,15 mL,8.642857142857142,36.142857142857146,0.0,0.0,,,1.0,0.1285714285714286,0.0,,0.0071428571428571435,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.7214285714285714,0.09999999999999999,0.14285714285714285,,,,,,,,Fats and Oils
897,Peanut,15 mL,8.642857142857142,36.142857142857146,0.0,0.0,,,1.0,0.16428571428571428,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.45,0.31428571428571433,0.15714285714285717,,,,,,,,Fats and Oils
898,Sesame,15 mL,8.714285714285714,36.42857142857143,0.0,0.0,,,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.39285714285714285,0.40714285714285714,0.014285714285714287,,,,,,,,Fats and Oils
899,Soybean,15 mL,8.714285714285714,36.42857142857143,0.0,0.0,,,1.0,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.2285714285714286,0.5714285714285714,0.09285714285714286,,,,0.014285714285714287,,,,Fats and Oils
900,Sunflower,15 mL,8.714285714285714,36.42857142857143,0.0,0.0,,,1.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.19285714285714287,0.65,0.40714285714285714,,,,0.0071428571428571435,,,,Fats and Oils
901,Bacon grease,15 mL,9.166666666666666,38.25,0.0,0.0,,,1.0,0.39999999999999997,1.0,0.0,0.0,1.5,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.4583333333333333,0.11666666666666665,0.008333333333333333,,,,,,,,Fats and Oils
902,Lard,15 mL,9.0,37.61538461538461,0.0,0.0,,,1.0,0.4,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.4538461538461539,0.11538461538461539,0.007692307692307693,,,,0.015384615384615385,,,,Fats and Oils
903,Shortening,15 mL,8.846153846153847,37.0,0.0,0.0,,,1.0,0.24615384615384617,0.0,,,0.07692307692307693,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.4153846153846154,0.2846153846153846,0.007692307692307693,,,,,,,,Fats and Oils
904,Blue cheese,15 mL,4.875,20.4375,0.0625,0.0625,,,0.5,0.09375,0.1875,0.8125,,10.625,0.375,0.0,0.6875,,,,,0.625,,,,,,,,0.11875,0.26875,0.05625,,,,,,,,Fats and Oils
905,"Blue cheese, low Calorie",15 mL,0.9375,4.0,0.0625,,,,0.0625,0.025,,0.875,0.00625,11.625,0.0625,0.0625,0.8125,,,,,,,,,,,,,0.01875,0.025,,,,,,,,,Fats and Oils
906,Creamy Caesar,15 mL,5.266666666666667,21.933333333333334,,,,,0.6,0.08666666666666667,,0.26666666666666666,,10.733333333333333,0.26666666666666666,,0.2,,,,,,,,,,,,,0.13333333333333333,0.3266666666666667,0.05333333333333334,,,,,,,,Fats and Oils
907,"Creamy Caesar, low Calorie",15 mL,1.1333333333333333,4.666666666666667,,0.2,,,0.06666666666666667,0.006666666666666667,,0.26666666666666666,,10.933333333333334,0.26666666666666666,,0.2,,,,,,,,,,,,0.0,0.013333333333333334,0.02666666666666667,0.006666666666666667,,,,,,,,Fats and Oils
908,"Creamy dressing, fat-free",15 mL,1.3125,5.625,,0.3125,,,,,0.0,0.0625,0.00625,8.125,0.875,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,Fats and Oils
909,French,15 mL,4.5,18.9375,,0.125,,,0.4375,0.05625,0.0,0.25,0.00625,8.3125,0.6875,0.0625,0.1875,,,,,0.25,,,,,,,0.0,0.08125,0.20625,0.05,,,,,,,,Fats and Oils
910,"French, low fat",15 mL,2.0625,8.625,,0.25,,,0.125,0.01875,0.0,0.125,0.00625,10.3125,0.8125,0.0,0.125,,,,,0.125,,,,,,,0.0,0.03125,0.075,0.03125,,,,,,,,Fats and Oils
911,Italian,15 mL,2.8666666666666667,12.066666666666666,,0.13333333333333333,,,0.26666666666666666,0.04666666666666666,0.0,0.06666666666666667,0.006666666666666667,16.4,0.4666666666666667,,0.06666666666666667,,,,,0.13333333333333333,,,,,,,0.0,0.060000000000000005,0.12666666666666665,0.04666666666666666,,,,,,,,Fats and Oils
912,"Italian, low Calorie",15 mL,0.7333333333333333,3.2,,0.06666666666666667,,,0.06666666666666667,0.006666666666666667,0.06666666666666667,0.06666666666666667,0.006666666666666667,13.866666666666667,0.8666666666666667,0.06666666666666667,0.13333333333333333,,,,,,,,,,,,0.0,0.02,0.02,,,,,,,,,Fats and Oils
913,Mayonnaise,15 mL,7.142857142857143,29.928571428571427,,0.07142857142857142,,,0.7857142857142857,0.12142857142857143,0.35714285714285715,0.21428571428571427,0.0071428571428571435,5.642857142857143,0.35714285714285715,,0.2857142857142857,,,,,0.7857142857142857,,,,,,,,0.19285714285714287,0.42857142857142855,0.049999999999999996,,,,,,,,Fats and Oils
914,"Mayonnaise, light",15 mL,3.1875,13.4375,,0.0625,,,0.3125,0.05,0.375,0.0625,0.00625,6.6875,0.375,,0.375,,,,,0.1875,,,,,,,,0.08125,0.175,0.03125,,,,,,,,Fats and Oils
915,"Non creamy dressing, fat-free",15 mL,0.4666666666666667,1.9333333333333333,,0.06666666666666667,,,,,,0.26666666666666666,0.006666666666666667,11.0,1.0,0.06666666666666667,1.0666666666666667,,,,,,,,,,,,0.0,,,0.006666666666666667,,,,,,,,Fats and Oils
916,Oil and vinegar,15 mL,4.5625,19.0625,0.0,,,,0.5,0.09375,0.0,0.0,0.0,,0.0625,0.0,0.0,,,,,0.0,,,,,,,0.0,0.15,0.24375,0.05,,,,,,,,Fats and Oils
917,Ranch,15 mL,4.733333333333333,19.8,,0.06666666666666667,,,0.5333333333333333,0.08,0.3333333333333333,0.3333333333333333,0.006666666666666667,8.0,0.6,0.06666666666666667,1.6,,,,,0.06666666666666667,,,,,,,,0.11333333333333333,0.28,0.04666666666666666,,,,0.0,,,,Fats and Oils
918,"Ranch, low fat",15 mL,2.25,9.3125,,0.1875,,,0.1875,0.0125,0.1875,1.25,0.00625,9.4375,1.3125,0.0625,1.9375,,,,,0.1875,,,,,,,,0.05625,0.04375,0.01875,,,,0.0,,,,Fats and Oils
919,"Salad dressing, mayonnaise type",15 mL,3.8666666666666667,16.2,,0.26666666666666666,,,0.3333333333333333,0.04666666666666666,0.26666666666666666,0.13333333333333333,,7.066666666666666,0.06666666666666667,,0.26666666666666666,,,,,0.2,,,,,,,,0.08666666666666667,0.18000000000000002,0.02,,,,0.02666666666666667,,,,Fats and Oils
920,"Salad dressing, mayonnaise type, fat-free",15 mL,0.875,3.5625,,0.1875,,,,0.00625,0.0625,0.0625,,8.0,0.5,,0.0625,,,,,0.0,,,,,,,,0.01875,,,,,,,,,,Fats and Oils
921,"Salad dressing, mayonnaise type, light",15 mL,2.933333333333333,12.266666666666667,0.0,0.13333333333333333,,,0.26666666666666666,0.013333333333333334,0.0,,0.0,7.8,0.0,0.0,,,,,,0.2,,,,,,,,0.14666666666666667,0.07333333333333333,,,,,,,,,Fats and Oils
922,Thousand Island,15 mL,3.6875,15.3125,,0.125,,,0.375,0.05,0.25,0.1875,0.0125,8.5625,1.0625,0.0625,0.25,,,,,0.125,,,,,,,,0.075,0.18125,0.0375,,,,,,,,Fats and Oils
923,"Thousand Island, low Calorie",15 mL,2.0,8.25,,0.1875,,,0.125,0.00625,,0.125,0.00625,8.0625,1.9375,0.0625,0.125,,,,,0.125,,,,,,,,0.0625,0.025,0.0125,,,,,,,,Fats and Oils
924,Brown sugar,5 mL,3.6,14.6,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.8,0.02,0.4,3.2,0.2,0.2,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
925,Honey,5 mL,3.142857142857143,13.0,,0.8571428571428571,0.8571428571428571,,0.0,0.0,0.0,,,,0.5714285714285714,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
926,Icing sugar (powdered),5 mL,3.3333333333333335,13.666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
927,"Sugar substitute, aspartame (Equal™)",1 packet,4.0,15.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
928,"Sugar substitute, sucralose (Splenda™)",5 mL,2.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
929,White sugar (granulated),5 mL,4.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
930,"Chocolate syrup, thin type",15 mL,5.5,23.05,0.05,1.3,1.0,0.05,,0.01,0.0,0.3,0.04,1.4,4.45,1.3,2.55,,,,,,,,,0.0,,,,,,,,,,,0.3,,,Sweets and Sugars
931,Corn syrup,15 mL,2.8095238095238093,11.857142857142858,0.0,0.7619047619047619,0.2857142857142857,0.0,0.0,0.0,0.0,0.19047619047619047,0.004761904761904762,1.5238095238095237,0.42857142857142855,0.09523809523809523,0.09523809523809523,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
932,Maple syrup,15 mL,2.75,11.5,0.0,0.7,0.6,0.0,,,0.0,1.1,0.01,0.1,2.3,0.2,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
933,Molasses,15 mL,2.9523809523809526,12.238095238095237,0.0,0.7619047619047619,0.5714285714285714,0.0,,,0.0,2.0952380952380953,0.047619047619047616,0.38095238095238093,14.80952380952381,2.4285714285714284,0.3333333333333333,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
934,Pancake syrup,15 mL,2.35,9.75,0.0,0.6,0.35,0.005,0.0,0.0,0.0,0.05,,0.8,0.15,,0.1,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
935,Double fruit jam type spread,15 mL,2.210526315789474,9.31578947368421,,0.5263157894736842,0.47368421052631576,0.02631578947368421,,0.0,0.0,0.10526315789473684,0.005263157894736842,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,Sweets and Sugars
936,"Double fruit jam type spread, reduced sugar",15 mL,1.3529411764705883,5.588235294117647,,0.29411764705882354,0.29411764705882354,0.023529411764705882,,0.0,0.0,0.17647058823529413,0.0058823529411764705,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,Sweets and Sugars
937,Jams and preserves,15 mL,2.8,11.7,,0.7,0.5,0.01,,,0.0,0.2,0.005,0.3,0.8,0.05,0.2,,,,,,,,0.1,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
938,Jelly,15 mL,2.6666666666666665,11.19047619047619,,0.7142857142857143,0.5238095238095238,0.009523809523809525,,,0.0,0.047619047619047616,,0.2857142857142857,0.5238095238095238,0.047619047619047616,0.047619047619047616,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
939,Marmalade,15 mL,2.5,10.35,,0.65,0.6,0.005,0.0,0.0,0.0,0.4,,0.55,0.35,,0.05,,,,,0.05,,,0.05,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
940,"Chocolate topping, fudge-type",30 mL,3.4615384615384617,14.461538461538462,0.05128205128205128,0.6153846153846154,0.3333333333333333,0.02820512820512821,0.07692307692307693,0.038461538461538464,0.02564102564102564,1.0,0.015384615384615384,3.41025641025641,4.461538461538462,0.6410256410256411,1.6666666666666667,,,,,0.05128205128205128,,,,0.0028205128205128207,,,,,,,,,,,0.07692307692307693,,,Sweets and Sugars
941,"Pie filling, cherry, canned",30 mL,1.16,4.84,,0.28,,0.008,,,0.0,0.12,0.004,0.2,1.04,0.08,0.16,,,,,0.12,,,0.04,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
942,"Spread, chocolate hazelnut (Nutella™)",30 mL,5.342105263157895,22.31578947368421,0.05263157894736842,0.6052631578947368,0.5526315789473685,0.05263157894736842,0.2894736842105263,0.05263157894736842,0.0,1.0789473684210527,0.042105263157894736,0.39473684210526316,4.026315789473684,0.631578947368421,1.5,,,,,,,,0.0,0.0028947368421052633,,,,,,,,,,,0.07894736842105263,,,Sweets and Sugars
943,"Topping or spread, butterscotch",30 mL,2.5,10.428571428571429,0.023809523809523808,0.6428571428571429,,0.009523809523809525,,,,0.5238095238095238,0.002380952380952381,3.4523809523809526,0.8333333333333334,0.07142857142857142,0.47619047619047616,,,,,0.2619047619047619,,,,0.0009523809523809524,,,,,,,,,,,0.0,,,Sweets and Sugars
944,"Topping, strawberry",30 mL,2.558139534883721,10.651162790697674,,0.6744186046511628,0.27906976744186046,0.0069767441860465115,,,0.0,0.06976744186046512,0.002325581395348837,0.20930232558139536,0.5116279069767442,0.046511627906976744,0.046511627906976744,,,,,,,,0.13953488372093023,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
945,Butterscotch,1 piece,4.2,17.4,,1.0,0.8,0.0,,0.02,,,,4.2,0.0,,,,,,,0.2,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
946,"Candy, chocolate covered, sweetened with sorbitol",1 piece,5.8,24.0,0.2,0.4,0.2,0.04,0.4,0.22000000000000003,0.2,3.0,0.02,1.0,6.0,1.0,3.4,,,,,0.6,,,,0.008,,,,,,,,,,,,,,Sweets and Sugars
947,Caramel,4,3.85,16.15,0.05,0.775,0.65,0.0125,0.075,0.0675,0.075,1.4,0.0025,2.475,2.15,0.175,1.15,,,,,,,,,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
948,Chewing gum,1 stick,2.3333333333333335,10.333333333333334,0.0,0.6666666666666666,0.6666666666666666,0.03333333333333333,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
949,"Chewing gum, sugarless",1 stick,2.5,11.0,0.0,1.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
950,Fruit leather,1 roll,3.7142857142857144,15.5,,0.8571428571428571,0.5,0.03571428571428571,,0.0071428571428571435,0.0,0.2857142857142857,0.0071428571428571435,3.142857142857143,2.9285714285714284,0.21428571428571427,0.2857142857142857,,,,,0.07142857142857142,,,1.2142857142857142,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
951,"Fudge, chocolate, homemade",1 piece,4.117647058823529,17.176470588235293,,0.7647058823529411,0.7647058823529411,0.01764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.01764705882352941,0.47058823529411764,1.2941176470588236,0.35294117647058826,0.7058823529411765,,,,,0.4117647058823529,,,0.0,0.0011764705882352942,,,,,,,,,,,0.058823529411764705,,,Sweets and Sugars
952,"Fudge, vanilla, homemade",1 piece,3.8181818181818183,16.045454545454547,,0.8181818181818182,0.8181818181818182,0.0,0.045454545454545456,0.02727272727272727,0.13636363636363635,0.3181818181818182,,0.5,0.45454545454545453,0.045454545454545456,0.2727272727272727,,,,,0.45454545454545453,,,0.0,0.0009090909090909091,,,,,,,,,,,0.0,,,Sweets and Sugars
953,Gumdrops,10 pieces,3.9722222222222223,16.555555555555557,0.0,1.0,0.5833333333333334,,0.0,0.0,0.0,0.027777777777777776,0.002777777777777778,0.4444444444444444,0.05555555555555555,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
954,Hard candy,1,4.0,16.5,0.0,1.0,0.6666666666666666,0.0,,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
955,"Hard candy, reduced sugar",1,3.6666666666666665,15.666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
956,Jellybeans,10 beans,3.75,15.678571428571429,0.0,0.9285714285714286,0.7142857142857143,0.0035714285714285718,,0.0,0.0,0.03571428571428571,,0.5,0.35714285714285715,0.03571428571428571,0.03571428571428571,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
957,"Licorice, strawberry (Twizzlers™)",3 strips,3.473684210526316,14.552631578947368,0.02631578947368421,0.7894736842105263,0.39473684210526316,0.0,0.02631578947368421,0.0,0.0,0.0,0.005263157894736842,2.8421052631578947,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
958,Marshmallows,1,3.2857142857142856,13.714285714285714,,0.8571428571428571,0.5714285714285714,,,,0.0,,,0.8571428571428571,0.0,,0.14285714285714285,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
959,Sesame crunch (sesame snap),4 pieces,5.171428571428572,21.62857142857143,0.11428571428571428,0.5142857142857142,0.3142857142857143,0.08,0.34285714285714286,0.045714285714285714,0.0,6.542857142857143,0.04285714285714286,1.6571428571428573,3.2285714285714286,2.5142857142857142,4.228571428571429,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
960,Skittles™,10 candies,3.909090909090909,16.454545454545453,,0.9090909090909091,0.7272727272727273,0.0,,0.009090909090909092,0.0,0.0,,0.18181818181818182,0.09090909090909091,,,,,,,0.0,,,0.6363636363636364,0.0,,,,,,,,,,,0.0,,,Sweets and Sugars
961,Toffee,1 piece,5.583333333333333,23.416666666666668,,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.20833333333333334,1.0,0.3333333333333333,,1.3333333333333333,0.5,,0.3333333333333333,,,,,3.1666666666666665,,,,0.0008333333333333334,,,,,,,,,,,0.0,,,Sweets and Sugars
962,"Almonds, chocolate covered",10,5.625,23.5,0.125,0.46875,0.375,0.04375,0.375,0.15,0.125,2.0,0.025,0.5,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,Sweets and Sugars
